5228.95, 55292.00
5519.12, 55392.00
5838.60, 55492.00
6198.76, 55592.00
6678.93, 55692.00
7158.57, 55792.00
7688.46, 55892.00
8188.36, 55992.00
8608.62, 56092.00
9158.17, 56192.00
10008.00, 56292.00
10998.24, 56392.00
11597.68, 56592.00
12147.57, 56692.00
12735.92, 56792.00
13246.82, 56892.00
13705.62, 56992.00
14067.19, 57092.00
14436.54, 57192.00
14706.47, 57292.00
14975.81, 57392.00
15226.35, 57492.00
15676.86, 57592.00
16206.76, 57692.00
16994.56, 57792.00
17675.76, 57892.00
17916.42, 57992.00
18074.94, 58092.00
18155.64, 58192.00
18394.11, 58292.00
18856.23, 58492.00
19446.89, 58592.00
19695.27, 58692.00
19796.04, 58792.00
19872.85, 58892.00
20026.00, 58992.00
20106.78, 59092.00
20106.78, 59192.00
20175.97, 59292.00
20356.74, 59392.00
20585.88, 59492.00
20595.06, 59592.00
20515.08, 59692.00
20535.89, 59792.00
20856.66, 59892.00
21363.16, 59992.00
21813.89, 60092.00
21725.66, 60192.00
21346.59, 60392.00
20774.18, 60492.00
21014.96, 60592.00
21583.96, 60692.00
21962.97, 60792.00
22402.83, 60892.00
23283.48, 60992.00
23964.25, 61092.00
24493.14, 61192.00
25003.00, 61292.00
25342.91, 61392.00
25714.86, 61492.00
25844.83, 61592.00
25732.80, 61692.00
25604.88, 61792.00
25824.84, 61892.00
26074.79, 61992.00
26321.58, 62192.00
26533.63, 62292.00
26734.65, 62392.00
26914.62, 62492.00
26852.48, 62592.00
26844.63, 62692.00
26912.47, 62792.00
27035.67, 62892.00
27254.55, 62992.00
27543.39, 63092.00
27873.31, 63192.00
28254.35, 63292.00
28564.29, 63392.00
29321.79, 63492.00
31663.67, 63592.00
34704.45, 63692.00
37404.01, 63792.00
41968.25, 63892.00
46275.19, 64092.00
52277.46, 64192.00
55446.69, 64292.00
57533.89, 64392.00
61045.58, 64492.00
62085.10, 64592.00
62552.48, 64692.00
64047.19, 64792.00
64989.21, 64892.00
65891.56, 64992.00
67278.47, 65092.00
68088.21, 65192.00
68506.30, 65292.00
68303.61, 65392.00
67456.51, 65492.00
65688.98, 65592.00
64267.15, 65692.00
60670.58, 65892.00
54636.89, 65992.00
48560.29, 66092.00
43875.96, 66192.00
40557.02, 66292.00
39392.12, 66392.00
36829.69, 66492.00
35749.99, 66592.00
36134.22, 66692.00
35809.97, 66792.00
34861.63, 66892.00
34580.32, 66992.00
33880.51, 67092.00
33481.96, 67192.00
33092.06, 67292.00
32422.22, 67392.00
32220.98, 67492.00
32092.30, 67592.00
32011.04, 67792.00
31652.41, 67892.00
31399.95, 67992.00
